file_path,participant_id,mean,std,min,max
F:\Dataset\train\train_vbm\sub-334710741179_preproc-cat12vbm_desc-gm_T1w.npy,sub-334710741179,0.1228192001581192,0.302713006734848,0.0,2.60392165184021
F:\Dataset\train\train_vbm\sub-342263404069_preproc-cat12vbm_desc-gm_T1w.npy,sub-342263404069,0.0380907915532588,0.1108517348766326,0.0,2.0196080207824707
F:\Dataset\train\train_vbm\sub-357813435697_preproc-cat12vbm_desc-gm_T1w.npy,sub-357813435697,0.129436582326889,0.3162612318992615,0.0,2.5843138694763184
F:\Dataset\train\train_vbm\sub-365948065175_preproc-cat12vbm_desc-gm_T1w.npy,sub-365948065175,0.1246096193790435,0.3044845461845398,0.0,3.3372550010681152
F:\Dataset\train\train_vbm\sub-400356548320_preproc-cat12vbm_desc-gm_T1w.npy,sub-400356548320,0.0544213466346263,0.1448805183172226,0.0,1.9529412984848025
F:\Dataset\train\train_vbm\sub-426134424341_preproc-cat12vbm_desc-gm_T1w.npy,sub-426134424341,0.0366355217993259,0.1101293563842773,0.0,1.403921604156494
F:\Dataset\train\train_vbm\sub-441895637368_preproc-cat12vbm_desc-gm_T1w.npy,sub-441895637368,0.0527312941849231,0.1382355540990829,0.0,1.403921604156494
F:\Dataset\train\train_vbm\sub-447558225957_preproc-cat12vbm_desc-gm_T1w.npy,sub-447558225957,0.1320315152406692,0.3192665874958038,0.0,3.9137256145477295
F:\Dataset\train\train_vbm\sub-449504710644_preproc-cat12vbm_desc-gm_T1w.npy,sub-449504710644,0.1238677725195884,0.3028341233730316,0.0,2.317647218704224
F:\Dataset\train\train_vbm\sub-462927684123_preproc-cat12vbm_desc-gm_T1w.npy,sub-462927684123,0.1329215615987777,0.3281162977218628,0.0,2.960784435272217
F:\Dataset\train\train_vbm\sub-477777727414_preproc-cat12vbm_desc-gm_T1w.npy,sub-477777727414,0.0545002669095993,0.1414537131786346,0.0,1.4509804248809814
F:\Dataset\train\train_vbm\sub-484148497117_preproc-cat12vbm_desc-gm_T1w.npy,sub-484148497117,0.1281030625104904,0.3166482150554657,0.0,5.356863021850586
F:\Dataset\train\train_vbm\sub-491975081522_preproc-cat12vbm_desc-gm_T1w.npy,sub-491975081522,0.1339069455862045,0.3298163712024688,0.0,2.933333396911621
F:\Dataset\train\train_vbm\sub-493826676373_preproc-cat12vbm_desc-gm_T1w.npy,sub-493826676373,0.1251057535409927,0.3076423704624176,0.0,2.7215688228607178
F:\Dataset\train\train_vbm\sub-494149399145_preproc-cat12vbm_desc-gm_T1w.npy,sub-494149399145,0.1306320279836654,0.3220275342464447,0.0,2.662745237350464
F:\Dataset\train\train_vbm\sub-494516431871_preproc-cat12vbm_desc-gm_T1w.npy,sub-494516431871,0.1244007870554924,0.3026027679443359,0.0,4.007843494415283
F:\Dataset\train\train_vbm\sub-521784895043_preproc-cat12vbm_desc-gm_T1w.npy,sub-521784895043,0.1271895766258239,0.314376562833786,0.0,2.909804105758667
F:\Dataset\train\train_vbm\sub-544715833793_preproc-cat12vbm_desc-gm_T1w.npy,sub-544715833793,0.1300981193780899,0.3238610327243805,0.0,3.141176700592041
F:\Dataset\train\train_vbm\sub-545465269376_preproc-cat12vbm_desc-gm_T1w.npy,sub-545465269376,0.0572462230920791,0.1475748866796493,0.0,1.6470589637756348
F:\Dataset\train\train_vbm\sub-548237648888_preproc-cat12vbm_desc-gm_T1w.npy,sub-548237648888,0.1338782310485839,0.3283261656761169,0.0,2.8470590114593506
F:\Dataset\train\train_vbm\sub-548382705939_preproc-cat12vbm_desc-gm_T1w.npy,sub-548382705939,0.1235874593257904,0.3033174574375152,0.0,3.149019718170166
F:\Dataset\train\train_vbm\sub-551457299823_preproc-cat12vbm_desc-gm_T1w.npy,sub-551457299823,0.1259104609489441,0.3089640140533447,0.0,2.356862783432007
F:\Dataset\train\train_vbm\sub-558400453988_preproc-cat12vbm_desc-gm_T1w.npy,sub-558400453988,0.1264678239822387,0.3111429214477539,0.0,2.5921571254730225
F:\Dataset\train\train_vbm\sub-580285657273_preproc-cat12vbm_desc-gm_T1w.npy,sub-580285657273,0.12941874563694,0.3250053226947784,0.0,2.854902029037476
F:\Dataset\train\train_vbm\sub-586524106373_preproc-cat12vbm_desc-gm_T1w.npy,sub-586524106373,0.1249576956033706,0.305214911699295,0.0,2.77647066116333
F:\Dataset\train\train_vbm\sub-619472236320_preproc-cat12vbm_desc-gm_T1w.npy,sub-619472236320,0.1258558332920074,0.3089995384216308,0.0,2.698039293289185
F:\Dataset\train\train_vbm\sub-626212764612_preproc-cat12vbm_desc-gm_T1w.npy,sub-626212764612,0.1255998462438583,0.3097467124462127,0.0,2.5843138694763184
F:\Dataset\train\train_vbm\sub-639397399359_preproc-cat12vbm_desc-gm_T1w.npy,sub-639397399359,0.1243253499269485,0.3059374392032623,0.0,2.98431396484375
F:\Dataset\train\train_vbm\sub-640745291862_preproc-cat12vbm_desc-gm_T1w.npy,sub-640745291862,0.0532912239432334,0.1479679942131042,0.0,1.69019615650177
F:\Dataset\train\train_vbm\sub-673092908902_preproc-cat12vbm_desc-gm_T1w.npy,sub-673092908902,0.1264400780200958,0.3104070425033569,0.0,2.6431374549865723
F:\Dataset\train\train_vbm\sub-695333487294_preproc-cat12vbm_desc-gm_T1w.npy,sub-695333487294,0.1284662783145904,0.3131809830665588,0.0,2.34509825706482
F:\Dataset\train\train_vbm\sub-733766223690_preproc-cat12vbm_desc-gm_T1w.npy,sub-733766223690,0.1257461160421371,0.309202492237091,0.0,2.694117784500122
F:\Dataset\train\train_vbm\sub-737776786402_preproc-cat12vbm_desc-gm_T1w.npy,sub-737776786402,0.1258862912654876,0.3103033304214477,0.0,2.7215688228607178
F:\Dataset\train\train_vbm\sub-745767581086_preproc-cat12vbm_desc-gm_T1w.npy,sub-745767581086,0.1340529173612594,0.3270948231220245,0.0,3.2588236331939697
F:\Dataset\train\train_vbm\sub-755143257543_preproc-cat12vbm_desc-gm_T1w.npy,sub-755143257543,0.1290085613727569,0.324529618024826,0.0,3.286274671554565
F:\Dataset\train\train_vbm\sub-803177652573_preproc-cat12vbm_desc-gm_T1w.npy,sub-803177652573,0.1243168860673904,0.3057588934898376,0.0,3.376470804214477
F:\Dataset\train\train_vbm\sub-807604407302_preproc-cat12vbm_desc-gm_T1w.npy,sub-807604407302,0.12631356716156,0.3097844123840332,0.0,2.662745237350464
F:\Dataset\train\train_vbm\sub-815376101199_preproc-cat12vbm_desc-gm_T1w.npy,sub-815376101199,0.1253611147403717,0.3072673380374908,0.0,2.439215898513794
F:\Dataset\train\train_vbm\sub-836204819379_preproc-cat12vbm_desc-gm_T1w.npy,sub-836204819379,0.1239199116826057,0.3071587681770324,0.0,2.9568629264831543
F:\Dataset\train\train_vbm\sub-837824233766_preproc-cat12vbm_desc-gm_T1w.npy,sub-837824233766,0.1280886977910995,0.3149357140064239,0.0,3.980392456054688
F:\Dataset\train\train_vbm\sub-850074786993_preproc-cat12vbm_desc-gm_T1w.npy,sub-850074786993,0.1252951622009277,0.3066736459732055,0.0,2.3411765098571777
F:\Dataset\train\train_vbm\sub-856532049659_preproc-cat12vbm_desc-gm_T1w.npy,sub-856532049659,0.1373342871665954,0.3360059261322021,0.0,3.658823728561402
F:\Dataset\train\train_vbm\sub-867582298309_preproc-cat12vbm_desc-gm_T1w.npy,sub-867582298309,0.125498279929161,0.3073521256446838,0.0,3.372549295425415
F:\Dataset\train\train_vbm\sub-875946477747_preproc-cat12vbm_desc-gm_T1w.npy,sub-875946477747,0.1264894902706146,0.3132831156253814,0.0,2.4117648601531982
F:\Dataset\train\train_vbm\sub-890363771287_preproc-cat12vbm_desc-gm_T1w.npy,sub-890363771287,0.0574913211166858,0.1472878456115722,0.0,1.372549057006836
F:\Dataset\train\train_vbm\sub-918148858049_preproc-cat12vbm_desc-gm_T1w.npy,sub-918148858049,0.1255378723144531,0.3101931810379028,0.0,2.933333396911621
F:\Dataset\train\train_vbm\sub-927248566385_preproc-cat12vbm_desc-gm_T1w.npy,sub-927248566385,0.1220469027757644,0.3021184504032135,0.0,2.5490198135375977
F:\Dataset\train\train_vbm\sub-948402139122_preproc-cat12vbm_desc-gm_T1w.npy,sub-948402139122,0.1219844818115234,0.3017335832118988,0.0,2.6823530197143555
F:\Dataset\train\train_vbm\sub-973607125517_preproc-cat12vbm_desc-gm_T1w.npy,sub-973607125517,0.1295460611581802,0.3168622851371765,0.0,3.1137256622314453
F:\Dataset\train\train_vbm\sub-979328387432_preproc-cat12vbm_desc-gm_T1w.npy,sub-979328387432,0.1224899962544441,0.3029961585998535,0.0,3.364706039428711
